sale_id,sale_rep_id,sale_date,car_model,sale_amount,commission_pct,sale_status
3898,5,2024-11-06,Camry,27025.56,0.02,Pending
3899,9,2024-11-21,Highlander,44023.88,0.05,Pending
3900,10,2024-11-24,Corolla,24354.43,0.03,Pending
3901,16,2024-11-10,Corolla,21515.65,0.03,Completed
3902,18,2024-11-24,Highlander,42357.17,0.02,Completed
3903,16,2024-11-15,Camry,28104.65,,Completed
3904,19,2024-11-30,Camry,28494.06,0.02,Completed
3905,19,2024-11-20,RAV4,30401.83,,Completed
3906,3,2024-11-06,Tundra,43617.32,0.02,Completed
3907,2,2024-11-02,Tundra,46840.08,0.02,Completed
3908,8,2024-11-07,Tundra,39316.53,,Pending
3909,4,2024-11-13,Camry,25824.53,,Pending
3910,1,2024-11-19,Corolla,21887.12,0.05,Pending
3911,7,2024-11-05,Corolla,24763.33,0.02,Completed
3912,11,2024-11-18,Corolla,23824.47,0.03,Pending
3913,7,2024-11-21,Corolla,23366.32,0.05,Cancelled
3914,12,2024-11-09,Camry,27353.43,0.05,Pending
3915,9,2024-11-19,Highlander,39625.18,0.03,Pending
3916,1,2024-11-14,Corolla,23046.08,0.02,Completed
3917,5,2024-11-07,Camry,27720.99,0.05,Completed
3918,6,2024-11-29,Highlander,44225.39,0.03,Completed
3919,17,2024-11-07,RAV4,32881.58,0.02,Completed
3920,8,2024-11-25,RAV4,29036.76,0.03,Completed
3921,2,2024-11-27,Tacoma,30411.51,,Completed
3922,2,2024-11-25,Camry,29075.16,,Completed
3923,19,2024-11-19,Tacoma,32077.12,0.05,Cancelled
3924,6,2024-11-13,RAV4,30344.06,0.02,Completed
3925,16,2024-11-23,Highlander,41803.46,0.05,Completed
3926,16,2024-11-26,Corolla,21965.06,,Cancelled
3927,6,2024-11-21,Corolla,23645.09,,Completed
3928,17,2024-11-05,RAV4,33863.7,0.02,Completed
3929,14,2024-11-20,Highlander,42520.57,0.05,Completed
3930,10,2024-11-20,Highlander,43426.4,0.02,Completed
3931,1,2024-11-24,Highlander,37771.29,0.02,Completed
3932,18,2024-11-01,Tundra,42987.88,0.02,Completed
3933,10,2024-11-24,Camry,27795.91,,Pending
3934,4,2024-11-16,Tacoma,37519.66,0.03,Completed
3935,6,2024-11-27,Tundra,49942.26,0.05,Completed
3936,17,2024-11-29,Corolla,23367.77,0.05,Pending
3937,19,2024-11-11,Highlander,44702.33,,Completed
3938,6,2024-11-30,RAV4,32133.84,0.02,Completed
3939,6,2024-11-12,Corolla,22050.07,,Completed
3940,9,2024-11-05,Tacoma,37175.87,0.05,Completed
3941,4,2024-11-12,Highlander,41747.18,0.05,Completed
3942,8,2024-11-16,RAV4,29579.11,0.05,Completed
3943,16,2024-11-17,Highlander,39951.85,0.03,Completed
3944,13,2024-11-01,Tacoma,37002.08,0.02,Pending
3945,3,2024-11-25,RAV4,29384.16,0.05,Completed
3946,2,2024-11-23,Corolla,24049.9,,Completed
3947,12,2024-11-06,RAV4,33812.93,,Completed
3948,19,2024-11-20,RAV4,28423.9,0.05,Completed
3949,20,2024-11-11,Tundra,37200.73,,Cancelled
3950,2,2024-11-16,Highlander,36306.13,0.03,Completed
3951,2,2024-11-09,Camry,29251.32,,Completed
3952,10,2024-11-17,Tacoma,35606.06,,Completed
3953,2,2024-11-19,Tundra,42633.39,0.02,Completed
3954,14,2024-11-03,Tacoma,30835.47,,Pending
3955,8,2024-11-14,Corolla,21434.17,0.05,Completed
3956,7,2024-11-03,RAV4,27714.61,0.05,Completed
3957,7,2024-11-27,Tacoma,34507.09,0.03,Pending
3958,13,2024-11-24,RAV4,34121.44,,Completed
3959,6,2024-11-23,RAV4,30369.75,0.03,Completed
3960,14,2024-11-11,Tundra,42788.04,0.02,Completed
3961,4,2024-11-15,Tundra,43920.99,0.05,Completed
3962,6,2024-11-22,Highlander,39202.87,,Cancelled
3963,6,2024-11-08,Camry,28873.67,0.05,Completed
3964,5,2024-11-20,RAV4,33458.56,0.03,Completed
3965,8,2024-11-11,Tacoma,33286.58,,Completed
3966,20,2024-11-17,Highlander,43340.2,0.05,Pending
3967,6,2024-11-08,Highlander,35673.9,0.02,Completed
3968,7,2024-11-23,RAV4,33729.28,0.02,Completed
3969,5,2024-11-19,Tacoma,31471.3,0.05,Completed
3970,6,2024-11-25,Tacoma,37103.04,0.02,Completed
3971,16,2024-11-21,RAV4,30722.16,0.03,Completed
3972,11,2024-11-07,Highlander,41084.08,0.05,Completed
3973,4,2024-11-08,Tacoma,39201.15,0.03,Completed
3974,20,2024-11-08,Tundra,35535.95,0.03,Completed
3975,19,2024-11-19,Highlander,36694.3,0.02,Completed
3976,11,2024-11-06,Corolla,24818.34,,Pending
3977,19,2024-11-15,Camry,29189.74,0.02,Completed
3978,13,2024-11-18,RAV4,30171.66,0.02,Pending
3979,7,2024-11-15,Highlander,42201.76,,Completed
3980,9,2024-11-22,Camry,25501.15,,Completed
3981,9,2024-11-15,Highlander,43533.36,0.02,Completed
3982,17,2024-11-06,Corolla,20466.17,,Completed
3983,10,2024-11-08,Tundra,42787.75,,Completed
3984,9,2024-11-19,Tacoma,37577.34,0.03,Pending
3985,9,2024-11-05,Corolla,22657.96,0.03,Completed
3986,9,2024-11-03,RAV4,29082.11,0.05,Completed
3987,2,2024-11-25,Highlander,40770.07,0.02,Completed
3988,16,2024-11-20,Highlander,44687.28,0.03,Completed
3989,10,2024-11-01,Highlander,36639.32,,Completed
3990,20,2024-11-15,Camry,28326.21,,Completed
3991,5,2024-11-12,Tundra,38579.04,0.05,Completed
3992,13,2024-11-02,RAV4,33537.21,0.05,Pending
3993,10,2024-11-08,Highlander,40257.74,0.05,Completed
3994,7,2024-11-23,Tacoma,30562.19,0.05,Completed
3995,8,2024-11-22,Tundra,42204.48,,Pending
3996,17,2024-11-28,Camry,25156.41,0.02,Completed
3997,13,2024-11-23,Camry,25034.25,,Pending
3998,1,2024-11-04,Highlander,44312.24,0.05,Completed
3999,7,2024-11-19,Corolla,24205.23,0.03,Completed
4000,1,2024-11-14,Corolla,20270.79,0.02,Pending
4001,11,2024-11-08,RAV4,33400.37,0.02,Pending
4002,17,2024-11-09,RAV4,31291.97,0.02,Completed
4003,19,2024-11-28,Tundra,49828.45,0.03,Completed
4004,7,2024-11-13,Camry,25507.95,0.03,Completed
4005,14,2024-11-26,Camry,26319.36,0.02,Cancelled
4006,13,2024-11-17,RAV4,27858.46,0.02,Completed
4007,17,2024-11-04,Highlander,35957.48,0.05,Pending
4008,9,2024-11-13,Highlander,35921.74,,Completed
4009,8,2024-11-18,Highlander,43592.97,0.05,Cancelled
4010,18,2024-11-24,Tacoma,38703.17,0.02,Completed
4011,18,2024-11-04,RAV4,31185.68,0.03,Completed
4012,10,2024-11-08,Tacoma,38490.41,0.02,Completed
4013,10,2024-11-27,RAV4,28847.54,,Completed
4014,14,2024-11-21,Camry,26466.58,0.05,Completed
4015,18,2024-11-16,Tacoma,39306.12,0.05,Completed
4016,2,2024-11-24,Tundra,36156.49,,Completed
4017,5,2024-11-16,RAV4,28151.25,0.02,Completed
4018,9,2024-11-02,Corolla,22036.21,0.02,Completed
4019,17,2024-11-13,Tundra,44962.87,,Completed
4020,8,2024-11-30,Camry,25645.84,0.03,Pending
4021,3,2024-11-29,Camry,28664.78,0.03,Pending
4022,16,2024-11-06,Highlander,41914.64,0.03,Completed
4023,2,2024-11-08,RAV4,31812.83,0.05,Completed
4024,11,2024-11-23,Camry,28338.35,0.02,Cancelled
4025,14,2024-11-19,Corolla,20933.84,0.02,Pending
4026,5,2024-11-10,Highlander,39758.75,,Completed
4027,14,2024-11-02,Camry,27298.66,,Pending
4028,14,2024-11-07,Tundra,40771.21,0.05,Completed
4029,16,2024-11-07,Corolla,21034.8,,Pending
4030,4,2024-11-12,Camry,28672.52,,Completed
4031,16,2024-11-24,Corolla,21584.59,0.03,Completed
4032,5,2024-11-05,Tundra,44692.79,0.03,Completed
4033,5,2024-11-10,RAV4,27469.53,0.02,Completed
4034,8,2024-11-01,Camry,28486.18,,Completed
4035,14,2024-11-23,RAV4,27743.72,0.03,Completed
4036,9,2024-11-22,Corolla,22935.74,0.02,Completed
4037,15,2024-11-01,Tacoma,31510.86,0.02,Completed
4038,10,2024-11-20,Highlander,36530.23,0.05,Pending
4039,7,2024-11-10,Corolla,24670.04,0.03,Completed
4040,16,2024-11-08,Camry,25040.43,,Completed
4041,18,2024-11-27,Camry,29460.58,,Pending
4042,11,2024-11-19,Camry,29883.67,0.02,Completed
4043,17,2024-11-29,Highlander,39309.48,0.03,Completed
4044,13,2024-11-29,Highlander,44824.6,0.02,Completed
4045,11,2024-11-30,RAV4,30511.44,0.05,Completed
4046,14,2024-11-11,Tacoma,32178.5,,Pending
4047,1,2024-11-14,Camry,26677.48,0.02,Completed
4048,8,2024-11-01,Camry,26922.19,,Completed
4049,1,2024-11-25,Tacoma,32735.49,0.03,Completed
4050,2,2024-11-27,Camry,29516.7,0.03,Completed
4051,6,2024-11-19,Camry,27599.07,,Pending
4052,5,2024-11-16,RAV4,28285.39,0.02,Completed
4053,4,2024-11-16,Tacoma,35793.71,,Completed
4054,4,2024-11-25,Tacoma,31736.18,,Pending
4055,1,2024-11-06,Camry,27032.4,0.02,Pending
4056,20,2024-11-23,RAV4,34594.73,0.05,Completed
4057,12,2024-11-09,RAV4,32235.72,0.05,Completed
4058,3,2024-11-22,Highlander,44071.26,,Cancelled
4059,2,2024-11-18,RAV4,31318.01,0.02,Completed
4060,20,2024-11-21,Corolla,20665.02,0.02,Completed
4061,16,2024-11-20,Tundra,40901.66,0.02,Completed
4062,5,2024-11-29,Tacoma,35854.92,0.05,Pending
4063,3,2024-11-30,RAV4,30083.8,0.05,Pending
4064,11,2024-11-20,Tundra,45802.79,0.05,Completed
4065,5,2024-11-10,Tacoma,39604.43,,Completed
4066,1,2024-11-07,RAV4,28502.7,0.02,Completed
4067,17,2024-11-07,Corolla,24315.27,0.03,Completed
4068,14,2024-11-17,Highlander,39414.09,0.02,Completed
4069,15,2024-11-25,RAV4,29670.41,0.03,Pending
4070,15,2024-11-03,Tacoma,34046.62,0.02,Completed
4071,17,2024-11-26,RAV4,30374.87,0.03,Pending
4072,8,2024-11-27,Tundra,37318.71,,Pending
4073,11,2024-11-23,Highlander,44399.54,,Pending
4074,3,2024-11-21,Corolla,21453.39,0.02,Pending
4075,18,2024-11-09,Corolla,24139.64,,Pending
4076,20,2024-11-16,Camry,29533.38,,Completed
4077,19,2024-11-23,RAV4,29147.16,0.02,Completed
4078,3,2024-11-25,Tundra,39413.01,0.05,Pending
4079,9,2024-11-27,Camry,28936.46,0.03,Cancelled
4080,6,2024-11-30,Highlander,43123.14,0.05,Completed
4081,4,2024-11-07,Tacoma,32100.51,0.05,Pending
4082,12,2024-11-03,Camry,25094.64,,Completed
4083,11,2024-11-29,RAV4,31687.45,,Completed
4084,10,2024-11-03,Corolla,21538.37,0.03,Completed
4085,5,2024-11-07,RAV4,30379.05,0.03,Completed
4086,8,2024-11-13,Highlander,37555.93,0.02,Completed
4087,7,2024-11-21,Tacoma,34871.57,0.05,Pending
4088,9,2024-11-07,Tundra,47951.75,0.02,Cancelled
4089,1,2024-11-23,RAV4,27389.51,0.02,Completed
4090,4,2024-11-26,Tundra,42727.93,,Completed
4091,4,2024-11-07,Tundra,38819.34,0.05,Completed
4092,14,2024-11-16,Tacoma,38340.39,0.05,Completed
4093,5,2024-11-12,Camry,27942.07,0.03,Completed
4094,10,2024-11-21,Tacoma,39829.16,,Completed
4095,20,2024-11-19,RAV4,30276.65,0.02,Cancelled
4096,19,2024-11-23,RAV4,27542.05,0.05,Pending
4097,7,2024-11-02,Tundra,37730.0,0.05,Completed
4098,17,2024-11-01,Tundra,48422.66,,Completed
4099,2,2024-11-03,Tacoma,37263.48,,Completed
4100,17,2024-11-29,Camry,28751.04,0.05,Completed
4101,9,2024-11-06,Camry,28420.8,0.03,Pending
4102,20,2024-11-17,Corolla,21122.86,0.03,Completed
4103,9,2024-11-12,Camry,25204.96,0.05,Pending
4104,11,2024-11-12,Camry,29293.35,0.05,Pending
4105,15,2024-11-07,Highlander,36583.15,0.05,Pending
4106,3,2024-11-12,Corolla,24130.9,0.03,Completed
4107,13,2024-11-18,Tundra,35345.45,0.03,Completed
4108,8,2024-11-27,Tacoma,35429.83,0.03,Completed
4109,12,2024-11-12,Highlander,44912.16,,Pending
4110,11,2024-11-27,Tundra,43291.07,0.03,Pending
4111,17,2024-11-10,Tacoma,30580.04,0.05,Completed
4112,7,2024-11-25,Tundra,46421.97,0.05,Completed
4113,19,2024-11-12,Corolla,23288.88,0.05,Completed
4114,7,2024-11-10,Highlander,40914.36,,Completed
4115,11,2024-11-30,Camry,25366.67,0.02,Completed
4116,12,2024-11-16,RAV4,30873.34,,Completed
4117,12,2024-11-06,Camry,27242.77,0.02,Completed
4118,13,2024-11-03,Camry,29377.99,0.05,Completed
4119,15,2024-11-30,Tacoma,34081.99,,Pending
4120,15,2024-11-21,Tacoma,30262.93,,Pending
4121,3,2024-11-19,Tundra,44275.17,0.03,Completed
4122,12,2024-11-09,Camry,26999.06,0.05,Completed
4123,15,2024-11-22,RAV4,29922.54,0.05,Completed
4124,15,2024-11-24,Tacoma,35453.75,0.05,Pending
4125,16,2024-11-07,Highlander,38333.95,0.05,Completed
4126,1,2024-11-02,Corolla,21066.88,0.03,Completed
4127,2,2024-11-24,Tacoma,32051.95,0.02,Completed
4128,6,2024-11-20,Tundra,42923.93,0.02,Pending
4129,9,2024-11-18,RAV4,29675.65,0.02,Completed
4130,2,2024-11-12,RAV4,29254.7,0.03,Completed
4131,13,2024-11-14,RAV4,29368.56,,Completed
4132,16,2024-11-19,Corolla,23097.93,0.05,Completed
4133,13,2024-11-13,Tundra,49086.53,0.03,Completed
4134,3,2024-11-13,RAV4,28996.42,0.05,Completed
4135,15,2024-11-05,Camry,27267.86,0.05,Completed
4136,6,2024-11-07,Highlander,43814.03,0.03,Completed
4137,10,2024-11-16,Highlander,38746.42,,Pending
4138,8,2024-11-22,Corolla,21368.19,0.05,Completed
4139,6,2024-11-28,Camry,29105.02,0.05,Completed
4140,17,2024-11-18,Camry,25130.07,0.02,Completed
4141,19,2024-11-22,RAV4,33178.07,0.03,Completed
4142,3,2024-11-24,Tundra,35026.61,,Completed
4143,18,2024-11-19,Tacoma,39845.12,0.05,Pending
4144,17,2024-11-16,RAV4,31809.87,0.03,Completed
4145,8,2024-11-08,Corolla,23559.92,0.02,Completed
4146,7,2024-11-01,Highlander,35425.23,0.05,Pending
4147,14,2024-11-26,RAV4,30336.05,0.02,Completed
4148,7,2024-11-03,Highlander,40125.52,0.03,Pending
4149,20,2024-11-13,Corolla,20464.9,0.02,Completed
4150,9,2024-11-17,RAV4,32832.88,0.03,Pending
4151,11,2024-11-15,Highlander,42343.53,,Cancelled
4152,4,2024-11-19,Tundra,49379.87,,Completed
4153,20,2024-11-25,Tundra,36069.59,0.05,Completed
4154,16,2024-11-19,RAV4,27850.42,,Cancelled
4155,11,2024-11-20,Tundra,44780.48,0.03,Pending
4156,4,2024-11-26,Highlander,39787.73,0.03,Completed
4157,17,2024-11-29,Corolla,23568.8,,Pending
4158,16,2024-11-16,Corolla,20781.12,0.02,Cancelled
4159,11,2024-11-19,Corolla,23669.53,,Completed
4160,12,2024-11-26,Tundra,35895.36,,Completed
4161,14,2024-11-14,Tacoma,31539.18,0.02,Cancelled
4162,20,2024-11-19,Camry,27288.51,,Pending
4163,12,2024-11-07,Highlander,36114.24,0.05,Completed
4164,11,2024-11-02,RAV4,31927.29,0.05,Completed
4165,17,2024-11-08,Highlander,35940.2,,Pending
4166,10,2024-11-26,RAV4,34002.11,0.02,Completed
4167,17,2024-11-03,Tundra,35968.23,0.02,Pending
4168,20,2024-11-23,Camry,28095.78,0.02,Completed
4169,11,2024-11-20,Corolla,23246.71,0.05,Completed
4170,5,2024-11-25,Corolla,22584.78,0.05,Pending
4171,14,2024-11-23,Tacoma,32128.86,0.03,Completed
4172,6,2024-11-09,Highlander,40413.09,,Completed
4173,6,2024-11-27,Corolla,20684.56,0.02,Cancelled
4174,4,2024-11-12,Tacoma,37210.94,0.02,Completed
4175,15,2024-11-05,RAV4,29760.89,0.05,Completed
4176,20,2024-11-23,RAV4,30276.89,,Completed
4177,14,2024-11-08,Highlander,44975.88,0.02,Completed
4178,6,2024-11-22,RAV4,33604.69,0.05,Pending
4179,4,2024-11-12,Highlander,36109.93,0.05,Completed
4180,13,2024-11-02,Corolla,20717.38,0.03,Completed
4181,19,2024-11-13,RAV4,32931.4,0.02,Completed
4182,20,2024-11-17,Tacoma,33968.62,0.02,Completed
4183,11,2024-11-25,RAV4,34487.92,,Completed
4184,5,2024-11-21,Camry,25894.85,0.02,Pending
4185,19,2024-11-02,Highlander,35785.92,0.05,Completed
4186,10,2024-11-28,Tundra,42085.3,,Completed
4187,18,2024-11-03,Corolla,24209.9,0.05,Completed
4188,15,2024-11-17,Corolla,21943.05,0.05,Completed
4189,14,2024-11-12,Tacoma,37346.83,,Completed
4190,6,2024-11-29,Highlander,42440.97,0.03,Completed
4191,10,2024-11-23,Highlander,38367.94,0.05,Completed
4192,8,2024-11-26,Camry,25683.62,0.02,Completed
4193,17,2024-11-17,Tacoma,34942.2,0.02,Completed
4194,11,2024-11-30,Camry,26908.44,,Completed
4195,14,2024-11-24,Corolla,23325.8,,Completed
4196,5,2024-11-18,Tundra,45253.6,0.05,Completed
4197,14,2024-11-15,Corolla,24029.26,0.03,Pending
4198,3,2024-11-26,Tundra,41724.57,,Completed
4199,9,2024-11-18,Tacoma,31721.18,0.02,Completed
4200,15,2024-11-03,Highlander,36318.41,0.02,Cancelled
4201,19,2024-11-15,Camry,28704.34,,Completed
4202,18,2024-11-25,Camry,25466.71,0.02,Cancelled
4203,17,2024-11-30,Highlander,44284.82,0.05,Completed
4204,18,2024-11-02,Tacoma,35041.05,0.02,Completed
4205,4,2024-11-15,RAV4,32585.12,,Completed
4206,11,2024-11-09,Corolla,22514.55,0.02,Completed
4207,14,2024-11-15,Highlander,37524.71,0.02,Completed
4208,7,2024-11-02,RAV4,34941.38,0.02,Completed
4209,14,2024-11-25,Corolla,21831.61,,Completed
4210,18,2024-11-29,Camry,25157.29,0.03,Completed
4211,14,2024-11-17,Camry,27326.44,0.03,Completed
4212,6,2024-11-11,Highlander,37414.37,,Completed
4213,19,2024-11-19,Tacoma,37759.98,0.05,Completed
4214,18,2024-11-10,Tacoma,31869.11,0.05,Completed
4215,6,2024-11-03,Camry,29079.44,,Completed
4216,18,2024-11-05,Tacoma,36159.71,0.02,Completed
4217,6,2024-11-05,Camry,25655.18,0.02,Pending
4218,17,2024-11-03,Tacoma,36663.21,0.03,Completed
4219,8,2024-11-01,Corolla,20161.5,0.03,Pending
4220,9,2024-11-20,RAV4,31439.04,,Pending
4221,8,2024-11-06,Tundra,38536.78,,Completed
4222,16,2024-11-03,Tundra,45439.45,0.03,Completed
4223,3,2024-11-18,Camry,29646.11,0.05,Completed
4224,18,2024-11-01,Tundra,47452.31,0.03,Pending
4225,8,2024-11-26,RAV4,33720.02,,Completed
4226,6,2024-11-28,Camry,25643.19,,Completed
4227,15,2024-11-29,Highlander,38577.57,0.02,Completed
4228,4,2024-11-09,Corolla,24798.41,0.02,Pending
4229,13,2024-11-12,Tundra,44053.53,0.03,Completed
4230,13,2024-11-24,Corolla,23662.26,0.02,Completed
4231,17,2024-11-02,Tundra,48895.85,0.03,Completed
4232,9,2024-11-04,Camry,26875.6,0.05,Completed
4233,8,2024-11-28,Camry,26075.72,0.05,Completed
4234,19,2024-11-27,Highlander,40369.48,0.02,Completed
4235,10,2024-11-09,Highlander,44591.26,,Completed
4236,13,2024-11-22,Tacoma,34188.92,0.03,Cancelled
4237,19,2024-11-08,RAV4,28200.02,0.02,Pending
4238,19,2024-11-16,Camry,28610.19,0.03,Completed
4239,2,2024-11-25,Highlander,35684.22,,Cancelled
4240,9,2024-11-28,RAV4,28526.28,0.03,Pending
4241,1,2024-11-17,Tundra,41958.13,0.03,Completed
4242,9,2024-11-14,Corolla,20988.64,,Pending
4243,16,2024-11-28,Tundra,43452.5,0.03,Completed
4244,10,2024-11-28,RAV4,33777.79,0.03,Completed
4245,4,2024-11-08,Camry,27382.06,0.03,Completed
4246,2,2024-11-12,Corolla,21584.69,0.02,Completed
4247,9,2024-11-08,Tacoma,37864.25,0.02,Pending
4248,9,2024-11-15,Highlander,36457.8,0.05,Completed
4249,17,2024-11-24,RAV4,32124.37,,Pending
4250,9,2024-11-18,Tacoma,35358.24,0.02,Completed
4251,13,2024-11-16,Tundra,45738.81,0.02,Completed
4252,12,2024-11-20,Highlander,42242.56,,Completed
4253,20,2024-11-24,Camry,29054.84,,Completed
4254,9,2024-11-18,Tundra,37478.25,,Pending
4255,1,2024-11-09,RAV4,31811.25,0.03,Completed
4256,20,2024-11-20,Tundra,46101.16,,Completed
4257,2,2024-11-09,Tundra,42028.49,0.05,Completed
4258,15,2024-11-11,Tacoma,36460.84,0.02,Completed
4259,19,2024-11-02,Tundra,39091.57,0.02,Completed
4260,20,2024-11-16,Tacoma,37429.31,0.02,Completed
4261,8,2024-11-12,Tacoma,35817.43,0.03,Pending
4262,18,2024-11-10,Highlander,40940.55,0.03,Completed
4263,18,2024-11-12,RAV4,30726.81,0.03,Cancelled
4264,2,2024-11-16,Highlander,42862.63,0.05,Completed
4265,18,2024-11-18,RAV4,28998.96,,Completed
4266,14,2024-11-04,Corolla,23543.54,0.03,Completed
4267,2,2024-11-27,RAV4,32991.52,,Pending
4268,9,2024-11-19,RAV4,33622.18,0.03,Completed
4269,4,2024-11-16,RAV4,27043.44,0.02,Completed
4270,6,2024-11-24,Camry,29206.9,0.02,Completed
4271,20,2024-11-10,Corolla,20137.97,0.03,Completed
4272,19,2024-11-30,RAV4,31391.75,0.02,Cancelled
4273,5,2024-11-18,Camry,25169.43,0.02,Completed
4274,17,2024-11-26,RAV4,28140.31,0.02,Pending
4275,16,2024-11-18,Corolla,22926.66,0.03,Pending
4276,8,2024-11-16,RAV4,32394.02,0.05,Pending
4277,17,2024-11-07,Tundra,48703.12,0.03,Completed
4278,6,2024-11-28,Tundra,37432.39,0.02,Completed
4279,17,2024-11-08,RAV4,32155.18,0.02,Cancelled
4280,4,2024-11-16,RAV4,33101.89,0.03,Completed
4281,9,2024-11-15,Camry,27753.34,0.05,Pending
4282,12,2024-11-01,Corolla,23625.98,0.02,Completed
4283,4,2024-11-29,RAV4,32216.7,0.03,Completed
4284,7,2024-11-27,Corolla,22658.21,0.02,Cancelled
4285,8,2024-11-08,Highlander,41667.2,0.03,Completed
4286,17,2024-11-01,Tacoma,39778.46,0.02,Completed
4287,3,2024-11-22,Highlander,42495.82,0.03,Cancelled
4288,15,2024-11-03,Camry,27971.01,0.02,Completed
4289,4,2024-11-07,Tacoma,36330.19,0.05,Completed
4290,5,2024-11-21,Tacoma,30536.88,,Completed
4291,17,2024-11-03,RAV4,27553.41,,Completed
4292,15,2024-11-13,Corolla,23691.45,,Completed
4293,3,2024-11-21,RAV4,34416.17,0.02,Completed
4294,11,2024-11-07,RAV4,32028.46,0.02,Completed
4295,2,2024-11-26,Corolla,23820.84,,Cancelled
4296,19,2024-11-29,RAV4,27339.5,,Pending
4297,20,2024-11-05,RAV4,28476.5,,Cancelled
4298,17,2024-11-08,Tacoma,39074.65,0.05,Completed
4299,8,2024-11-24,Corolla,21681.05,0.03,Completed
4300,10,2024-11-02,Tundra,41701.38,0.02,Pending
4301,1,2024-11-11,Tacoma,38087.29,0.02,Completed
4302,17,2024-11-09,Highlander,35339.7,0.02,Completed
4303,18,2024-11-07,Tundra,39426.59,0.02,Completed
4304,10,2024-11-23,Camry,25248.09,0.05,Cancelled
4305,5,2024-11-18,RAV4,28261.93,0.05,Completed
4306,18,2024-11-07,Tundra,40153.41,,Completed
4307,20,2024-11-09,Tacoma,33278.12,0.02,Completed
4308,10,2024-11-19,RAV4,33664.23,0.02,Completed
4309,14,2024-11-25,Tundra,49132.25,,Cancelled
4310,6,2024-11-07,Highlander,40918.09,0.05,Completed
4311,19,2024-11-03,Corolla,24744.12,0.03,Completed
4312,15,2024-11-19,Camry,28324.6,0.05,Cancelled
4313,1,2024-11-07,Tacoma,37543.96,0.02,Completed
4314,20,2024-11-02,Tacoma,38727.89,,Pending
4315,5,2024-11-03,Corolla,24417.78,0.02,Completed
4316,12,2024-11-07,Camry,29868.45,,Pending
4317,20,2024-11-20,Camry,27683.9,0.03,Pending
4318,17,2024-11-08,Highlander,37197.35,0.02,Completed
4319,3,2024-11-23,Camry,25393.52,0.02,Completed
4320,12,2024-11-06,Tundra,41992.2,0.05,Completed
4321,17,2024-11-26,Corolla,22868.27,,Completed
4322,12,2024-11-02,Camry,28333.86,,Completed
4323,15,2024-11-06,Tundra,41591.03,0.03,Completed
4324,1,2024-11-21,Tundra,35188.2,,Pending
4325,15,2024-11-07,Tacoma,30466.73,0.02,Completed
4326,4,2024-11-03,RAV4,29989.04,0.03,Completed
4327,19,2024-11-08,Tacoma,36744.96,,Completed
4328,17,2024-11-07,Highlander,35871.27,,Pending
4329,17,2024-11-12,Camry,26890.96,,Pending
4330,16,2024-11-17,Corolla,22849.38,0.03,Pending
4331,1,2024-11-22,Corolla,21520.66,0.03,Pending
4332,14,2024-11-28,Camry,25864.95,0.03,Pending
4333,10,2024-11-26,Camry,28632.72,0.02,Completed
4334,8,2024-11-14,Tacoma,32011.35,,Pending
4335,19,2024-11-07,Tacoma,32289.13,0.05,Pending
4336,7,2024-11-16,Camry,25937.37,0.05,Completed
4337,2,2024-11-12,Tacoma,36220.6,,Completed
4338,10,2024-11-09,Highlander,43960.53,0.02,Completed
4339,14,2024-11-08,RAV4,33477.14,0.05,Completed
4340,11,2024-11-01,Tundra,40648.33,0.03,Cancelled
4341,2,2024-11-18,Camry,29168.85,0.03,Cancelled
4342,8,2024-11-05,Tundra,40447.71,0.05,Completed
4343,13,2024-11-05,Highlander,42969.34,,Completed
4344,15,2024-11-25,Camry,29778.34,,Pending
4345,13,2024-11-07,RAV4,32377.57,,Completed
4346,19,2024-11-24,Corolla,20322.47,,Completed
4347,3,2024-11-13,Camry,27565.81,,Completed
4348,18,2024-11-11,Corolla,23721.82,0.02,Completed
4349,11,2024-11-27,Tacoma,38387.9,,Completed
4350,1,2024-11-14,Camry,29293.12,0.05,Completed
4351,14,2024-11-02,Highlander,44416.06,,Completed
4352,4,2024-11-19,Tacoma,39398.36,,Completed
4353,7,2024-11-05,Camry,28770.53,,Completed
4354,14,2024-11-09,Tacoma,33581.79,0.02,Completed
4355,18,2024-11-20,Tundra,41469.07,0.02,Completed
4356,3,2024-11-14,Tundra,44748.78,0.02,Pending
4357,15,2024-11-25,Corolla,22850.86,,Completed
4358,13,2024-11-02,RAV4,33294.65,,Pending
4359,7,2024-11-21,Camry,29054.13,,Completed
4360,9,2024-11-19,Corolla,20518.29,0.02,Completed
4361,15,2024-11-09,RAV4,28347.23,,Completed
4362,1,2024-11-03,Tundra,45558.98,0.02,Completed
4363,17,2024-11-04,Tundra,43972.84,0.03,Completed
4364,6,2024-11-30,Tundra,42015.52,0.02,Completed
4365,2,2024-11-16,Tacoma,38254.12,0.02,Cancelled
4366,1,2024-11-20,Camry,29235.49,0.05,Completed
4367,13,2024-11-17,Camry,29378.48,0.03,Completed
4368,10,2024-11-18,Highlander,38463.15,0.05,Completed
4369,20,2024-11-18,Highlander,35760.64,0.05,Completed
4370,11,2024-11-05,Highlander,40315.63,0.03,Completed
4371,1,2024-11-11,Corolla,20952.29,0.02,Pending
4372,7,2024-11-23,Corolla,23322.9,0.05,Completed
4373,20,2024-11-07,Corolla,23277.11,0.03,Completed
